block,reserve USDT,reserve DAI,price,volume for slippage 5%
10914441,99375146.12098,45452047.89298854,0.9891884888242692,38417408
10914597,99486166.963248,45378735.47221499,0.9891373907492687,38331392
10914880,99178222.423714,45428539.72423132,0.98923427694536,38423552
10915177,99332582.11893,45285520.53237592,0.9891354650164723,38253568
10915576,99364859.022411,45236878.47458895,0.9891048580291142,38198272
10916028,99790483.780626,45413415.314230405,0.9891574272687993,38384640
10916189,99827521.465701,45466064.49792782,0.9891585193490852,38427648
10916417,99221253.582214,45584361.48022682,0.9892778573715734,38573056
10916569,105452572.977145,46715838.426320225,0.9886808918731078,39269376
10916660,112913503.534825,49820000.22911906,0.9886264809364527,41854976
10916830,112868959.305155,50455565.754846595,0.9888854797765495,42526720
10917056,113988947.898969,51503057.83001677,0.9891603578449761,43571200
10917323,112880815.739707,51367094.840294674,0.9892271218422474,43472896
10917574,112895339.721692,51181453.35217894,0.9891681948857116,43288576
10917666,110918660.458086,50469137.194197565,0.988997777961297,42534912
10917952,111076963.376297,50585170.31825932,0.989046468125686,42665984
10918224,111029087.178759,50522518.311981305,0.9890117541979112,42592256
10918410,110941909.525652,50287212.35668845,0.9889134535103324,42338304
10918548,111087081.820784,50310926.52801755,0.9888943982964987,42346496
10918943,109969324.849347,50134784.28761988,0.9890015129427668,42248192
10919312,109904256.137079,50239337.49959433,0.9890626098039664,42371072
10919674,109996108.979116,50196013.402506426,0.9890323401659722,42317824
10919928,109868045.176444,50270198.01607022,0.9891219589950848,42436608
10920266,108335360.139454,50154790.8892451,0.9893154534362399,42428416
10920375,108053205.240728,50002585.9501007,0.9892675094826612,42264576
10920484,107938297.84954,50247248.946771026,0.989385519715311,42534912
10920639,107595564.188208,50007757.126252435,0.9892975778544617,42272768
10920834,107514399.386962,50215095.64729621,0.9894140937466843,42514432
10921036,107471828.954366,50221200.36961678,0.9894212968889912,42522624
10921191,107500112.494524,50133128.37350217,0.9894327274483207,42465280
10921271,107525500.272379,45330344.28368639,0.9866763429989232,37010432
10921320,107525658.762509,48597061.34043431,0.9886355123506131,40723456
10921513,107608496.478425,49903045.887967184,0.9893211020113776,42211328
10921703,107632755.208484,49857865.5144265,0.989299593322242,42162176
10921874,107300047.928762,49900466.962703146,0.9893610296540762,42227712
10922048,107878691.898411,50168031.23255479,0.9893860794752891,42473472
10922121,107616672.322313,50178522.22861847,0.9894087460561157,42485760
10922250,107575357.972647,50154947.81927387,0.9893947255715129,42457088
10922399,108966833.441381,50316932.892877154,0.9892570705306397,42534912
10922590,108946188.65864,50370073.780985944,0.9892073954329182,42534912
10922698,109053465.188406,51071071.90478605,0.9895235787869995,43309056
10922861,109452299.264213,50847161.40405881,0.9893739423161639,43042816
10922924,109093171.125819,51557454.51946078,0.989718575555188,43833344
10923081,124312820.864857,53253420.537470505,0.9880285853694117,44414976
10923207,123816740.526624,53716337.39375922,0.98832418575592,44972032
10923394,126336229.91635,51210765.91724963,0.9867985478410174,42067968
10923440,124756434.886186,52135274.455876835,0.9874410133459481,43157504
10923546,123111625.881736,53323386.361846104,0.9881922803795312,44550144
10923950,122784247.124645,53384837.76986177,0.9882432208322613,44619776
10924126,122755528.357889,53424547.27503227,0.9882580152378623,44660736
10924328,121572494.283547,53248984.75966515,0.9883126366626821,44525568
10924444,124638446.512508,54184230.39897509,0.9882367800228149,45283328
10924668,124298932.584408,54233361.35255216,0.988287990360519,45348864
10924898,124078332.450013,54318490.14176075,0.9883501661509327,45451264
10924979,123980500.008088,54319964.54861771,0.9883588057140164,45455360
10925113,123425519.80144,54263775.795468,0.9883785254004752,45410304
10925259,122965385.718011,54268876.795468,0.9884391888437046,45443072
10925375,122537452.683466,54506170.81408258,0.9886289477813823,45754368
10925469,121633568.562109,54836171.639586635,0.9888715084729729,46159872
10925555,121460954.390469,54936746.34962422,0.9889168301998644,46266368
10925740,121610534.034655,54921893.59932106,0.9888882104490512,46237696
10925851,121520420.87457,54909813.7087107,0.9888866820897362,46225408
10926035,121461285.485221,55034813.7087107,0.9889339205464713,46352384
10926176,121585446.666155,55611700.11481306,0.9891730491826279,46991360
10926295,121535831.852299,55646894.69502767,0.9891929653293923,47032320
10926383,119752036.144892,55322096.66168565,0.9892989648767259,46798848
10926503,119679764.302734,55183635.01465437,0.9892524096686038,46651392
10926614,120088308.23316,55583635.01465437,0.9894243599349044,47118336
10926648,117946456.444614,56570041.10172801,0.9900889631476998,48343040
10926683,117190078.624762,56286073.44845957,0.9901360291526132,48134144
10926807,117489000.401601,56206835.74433453,0.9900553708360282,48019456
10926946,117793802.70741,55930278.790936664,0.9899121940139496,47695872
10927127,116754458.948826,56055923.54091145,0.9900765165569423,47888384
10927288,114699417.305843,56364796.71215523,0.9904410918912461,48343040
10927478,114788306.212291,56287794.53732957,0.9903963198867312,48248832
10927631,116648387.581999,54590591.2535245,0.9895049727052911,46282752
10927811,116250177.472651,53897461.905186,0.9892334246389588,45520896
10928046,116360550.931955,53928986.585103825,0.9892262442338529,45541376
10928190,116566520.387212,53830062.27490227,0.989164937387761,45426688
10928249,116592622.034142,53834054.00516188,0.989160205350189,45426688
10928352,116416938.163906,54020815.4844476,0.9892509030504246,45631488
10928565,116309963.329739,54049555.14167076,0.9892730931753699,45668352
10928745,116118517.29422,54361431.61022413,0.9894297621750647,46024704
10928978,115960881.871041,54509294.42404409,0.9894958490280782,46180352
10929142,115813071.664171,54766803.840729006,0.989623085863672,46475264
10929312,114786615.583055,54709548.21179779,0.9897254537577065,46471168
10929500,114860722.351064,55159133.70450576,0.9898805088180644,46942208
10929595,122161891.488808,55524095.73163083,0.9891257211168912,46909440
10929749,121718818.01878,55525913.111630835,0.9891713271100157,46929920
10929918,120507502.63388,55553931.980250336,0.9893458368142393,47048704
10930192,118339253.770979,55629324.559003815,0.989558516977507,47183872
10930347,121733438.798419,57491939.70971763,0.9896838624333909,48850944
10930535,121467708.423383,57467906.11667988,0.9896999873849108,48834560
10930840,121464279.642754,57318130.12228742,0.9896208508139426,48650240
10931268,121601767.791127,57185784.95329808,0.989556085395288,48502784
10931487,121543842.930582,57267093.743543394,0.9895951969118985,48592896
10931584,119148143.818938,57287452.59222392,0.9899165122459491,48781312
10931687,119150968.038207,57147231.93779601,0.989856903075224,48621568
10931854,117831334.865897,57130406.145645216,0.9899537675662676,48629760
10931971,117545928.22732,57221072.20926275,0.9900153008412717,48736256
10932144,117856161.350239,57380525.44123406,0.9900558600834761,48908288
10932351,118477090.018735,56805308.8174234,0.9897612334734612,48244736
10932497,116880356.260666,56572108.52296615,0.9900567061618398,48261120
10932689,116973071.037669,56297070.47311933,0.989929435793095,47941632
10932853,117644154.407669,55216436.93091238,0.9893869684254785,46696448
10932944,117645164.450067,55516340.006898545,0.9895233032239221,47036416
10933069,117768788.093747,54902033.83869502,0.9892258451839515,46331904
10933222,117834220.761039,55263765.92383085,0.9893848054324318,46737408
10933370,117589247.272199,55362295.3125115,0.9894433233096581,46848000
10933542,117485720.353332,55661292.4777465,0.9895836754311136,47187968
10933657,117527349.776214,55653818.561940685,0.989568239543436,47171584
10933923,115498989.684401,54700036.194115035,0.9895697279782731,46364672
10934096,115386253.824143,54705515.334115036,0.9895708161891361,46364672
10934207,115474255.271124,54634049.71885192,0.9895297242302625,46278656
10934357,114854943.322208,55643701.89375452,0.9900090375807968,47417344
10934591,113486459.837034,55254701.42365232,0.9899472714774259,46999552
10934896,113514653.553708,55236728.9883312,0.9899236277276267,46966784
10935031,113505000.965277,54943674.97577493,0.9897917118443395,46630912
10935409,113345152.881542,55040403.98258776,0.9898472969042877,46745600
10935839,113594435.080966,54981733.36474655,0.9898060593922704,46680064
10936068,115687084.074122,55895825.615869425,0.9897648135894793,47429632
10936222,121257604.063031,58007107.523122884,0.989650362415551,49178624
10936379,120730368.1139,57907454.830081366,0.9896762129030319,49100800
10936538,122466264.386054,57900085.644161,0.9895481962837266,49068032
10936677,122693613.329135,57590910.11020265,0.9893813073161909,48699392
10936939,123237006.800657,57417535.659160964,0.9892446569885868,48474112
10937203,123372387.449688,57494792.45089621,0.989257933390484,48547840
10937373,120449837.912942,60276267.578584574,0.9906284888965777,51763200
10937503,118641412.363855,61952907.55742713,0.9913858428244987,53692416
10937721,119850190.530205,60329349.60327372,0.990692915306383,51832832
10937877,126984041.925011,61275863.1207685,0.9900790942587118,52316160
10937992,131203487.983109,62684175.76076417,0.989958307311781,53463040
10938177,120662590.976553,63098234.547264755,0.9913301325404675,54609920
10938348,124226692.479459,62907573.27203294,0.9908444941132727,54163456
10938821,123949718.376781,62817285.35852088,0.9908328259795293,54069248
10939033,124449954.018886,62135826.90089258,0.9905513919428552,53295104
10939256,124795214.010996,62073222.492193155,0.9904782217591204,53192704
10939433,124840476.106888,62074884.817209475,0.9904587380875033,53176320
10939528,124835977.43106,60819907.69184642,0.9900741518744569,51853312
10939655,124879189.718682,59372831.685190104,0.9894727529591871,50206720
10939901,126536413.719252,60009648.6394955,0.9896116661789157,50894848
10940319,126486818.856174,60086362.06087566,0.9896417561219959,50976768
10940745,124891305.803567,60626702.712874375,0.9899827131279246,51623936
10941138,127816020.610313,60664901.48585682,0.9896308022533526,51464192
10941325,127759335.715807,60776151.29453379,0.989677107317009,51587072
10941628,128153650.084662,60695981.81230253,0.9895949420136708,51468288
10941838,128145480.412899,60619784.19827981,0.989564264991279,51382272
10942180,123874078.785328,59040217.211688355,0.9897156157897739,50137088
10942430,119897685.564526,59061627.419727854,0.9902012038216753,50403328
10942717,120474671.970585,59006195.28046134,0.990110354368447,50309120
10943052,120029505.270642,59002694.784385785,0.9901740561586448,50341888
10943258,119868954.274259,59095067.574091546,0.9902243286515017,50452480
10943474,120872342.867844,57816455.65046181,0.9896091765808133,48977920
10943709,122626831.760162,58609238.688297905,0.9895971501393437,49645568
10943977,120135968.59845,57880072.401260845,0.9897318356464776,49100800
10944254,120985671.617753,58115688.66814931,0.9897048117967466,49293312
10944508,120735145.471907,58266597.55700612,0.9897861077391221,49469440
10944662,120569323.69404,58555202.04877185,0.9899082482770908,49788928
10945050,120379631.587624,58691750.45767246,0.9900988964213195,50059264
10945284,120300581.576375,58721054.527904324,0.9901168902488324,50096128
10945580,119511669.668208,59459142.251454696,0.9904747686060158,50948096
10945836,119048603.717919,60148430.40013844,0.9907778201514381,51734528
10945982,118728354.404318,60339788.911270596,0.9908913705161146,51976192
10946402,118391983.521911,59944661.04531322,0.9907646386239829,51529728
10946708,118268199.493116,62008669.32531321,0.9915222901663876,53860352
10946814,118288868.967167,61345314.590946995,0.9912814193116344,53106688
10947201,118307729.253706,60338692.64470587,0.9909092569066656,51968000
10947522,118563348.076484,60157047.45974433,0.9908115869400285,51746816
10947637,118629478.268053,60051079.96791297,0.9907658738559459,51628032
10948113,118608433.78837,60135042.20461006,0.9908160865862947,51738624
10948368,118066957.366643,60557982.335863486,0.9910635884572713,52275200
10948590,117532754.140911,59765425.00220098,0.9908075399475441,51390464
10948851,117224446.141257,59103870.52214426,0.9905761594104956,50649088
10949186,117404442.029099,59265288.0973263,0.9906246446423577,50829312
10949482,117557591.865548,59226457.36496679,0.9905963174503013,50780160
10949859,117330004.064912,59707441.802447945,0.9908139561947031,51341312
10950124,116549782.46598,59742714.156517,0.9908878747346883,51394560
10950362,117746499.099639,59872175.77847722,0.9907991333654764,51472384
10950706,118101312.442164,60221916.137586065,0.9909058641580606,51865600
10950992,118301011.172072,60257543.031509906,0.9908815188352272,51877888
10951569,115534031.695582,59898420.88216009,0.9910831183647182,51644416
10951817,114767384.151341,60517978.20600468,0.9913555118060776,52340736
10952085,114655838.268276,59873999.113197565,0.9911211789946734,51607552
10952307,114678731.813882,59982349.39822032,0.9911393208621623,51709952
10952544,114629740.098204,60074640.694311306,0.9911976011618309,51836928
10952728,114647468.308255,60124734.011913456,0.9912081743395181,51886080
10952968,114610919.391532,60905019.37833067,0.9914699134683644,52738048
10953195,114441947.289012,60234932.06204995,0.991231888774379,51976192
10953313,114281507.409566,59708756.1028287,0.9910745453103753,51415040
10953538,114464291.636662,59154433.07782187,0.9908439182726629,50780160
10953587,114373997.796734,59124597.53062028,0.9908441548023462,50751488
10953631,114542001.748547,58877921.970381185,0.9907324637421291,50468864
10953672,114595273.550301,58725807.784419484,0.9906668875898362,50296832
10953747,114929005.450443,58572857.685832635,0.9905809925066165,50120704
10953776,115078043.301801,59185304.84629739,0.9908155734305224,50817024
10953812,115176284.280637,58852707.81160611,0.990675524545246,50436096
10953856,115281758.573869,58538548.3376016,0.9905401933555477,50075648
10953951,115576887.008949,57806141.21487311,0.990212870971219,49240064
10954027,115663758.72193,58006204.448816426,0.9902899657450077,49465344
10954080,116392841.430988,57724824.40586392,0.9901132057715464,49133568
10954173,116497156.976941,57804742.11839105,0.9901374584514993,49223680
10954260,116458329.046985,57877396.44068546,0.9901726942953716,49305600
10954290,116573978.046339,57980355.88253587,0.99020665366062,49420288
10954342,116643090.861222,58006069.840849735,0.990210777466727,49448960
10954388,116682279.454042,58066387.936554685,0.9902328133232137,49514496
10954425,116911349.436502,57928912.335349515,0.9901570266128028,49354752
10954471,114328988.604546,60454802.421447724,0.9913598993495215,52267008
10954508,114739841.330834,60313080.79844041,0.9912605851682373,52082688
10954577,114982683.859083,60088055.557255134,0.9911565254937218,51824640
10954671,115570438.559695,59948092.717140175,0.9910563149949274,51656704
10954910,115798263.677196,59906722.357547805,0.9910220865929837,51603456
10955086,115114407.643616,60360157.32641797,0.991204362425761,52082688
10955347,115525002.049046,59815638.938951164,0.9909621226120514,51456000
10955682,115875704.673552,59583936.581051834,0.9908466150878886,51189760
10955943,116621880.07816,59671871.944402166,0.9908080678885423,51263488
10956077,116802289.353345,59697218.11149963,0.9908032978158676,51288064
10956257,116706083.263718,59719517.21488938,0.9908184100214309,51316736
10956690,116794178.024322,58774999.02900767,0.9904370987462277,50243584
10956879,116917428.540661,58807284.26209191,0.9904474650554284,50284544
10957047,114865481.411661,58987863.61713248,0.9907508836185324,50591744
10957172,116536712.848568,58973034.90976665,0.9905676202026709,50501632
10957427,116383701.77738,59020154.28725579,0.9905964869050065,50554880
10957741,114905592.565598,60205689.2563682,0.9911736553899144,51922944
10958024,114881864.298101,60117948.602492936,0.9911423667258632,51824640
10958213,114789371.527644,60075530.835090116,0.9911336859561728,51779584
10958492,116045369.718968,59863211.81869545,0.9909313527810264,51492864
10958742,117109353.228481,59150739.412478864,0.9905586063928028,50657280
10958879,117078304.323475,59162043.572259285,0.9905777804411042,50685952
10959174,117101132.154993,58306416.01255391,0.9902263766364805,49711104
10959344,114754399.131861,58320179.31689853,0.9905932010765982,49936384
10959465,115202300.041558,57947841.760968216,0.9903996128239287,49502208
10959642,115398395.909355,58244242.42735463,0.9905031001729462,49833984
10959949,115224664.106431,58381709.96401005,0.9905764057176769,49993728
10960075,114732868.085392,58203685.29824359,0.9906089899916809,49866752
10960215,114995780.352132,57966655.07787918,0.9904910600287465,49592320
10960313,114836526.40936,57882759.67868153,0.9904756435327917,49506304
10960532,115247155.087898,57750684.01478716,0.9903868766505123,49346560
10961086,115099288.645551,57922144.98419216,0.9904688683091097,49543168
10961321,115145256.930962,57913452.329847604,0.9904615820323381,49534976
10961448,115301791.18034,57957387.89488032,0.9904874288028958,49600512
10961679,115336334.215101,58117206.895870976,0.990548196498148,49780736
10961921,115628963.945631,58084345.56161166,0.990511859755913,49739776
10962165,115757191.731094,58256213.99508724,0.9905693509884889,49928192
10962507,115551836.233257,58264725.12508724,0.9906166307058875,49969152
10962747,114929544.523384,58261057.27321737,0.990664554758506,49977344
10963039,114458641.565533,59233953.38292731,0.9910530946604943,51054592
10963306,114031293.886052,59893063.0982589,0.9913388438610469,51812352
10963631,114250098.709717,59859697.2002436,0.9913095562823436,51771392
10963988,114428173.068997,59939829.330243595,0.9914477884298367,51992576
10964049,108669114.197673,57274476.42154327,0.9915130737730884,49698816
10964301,108459526.503638,56600787.24998615,0.9913090967827939,48982016
10964473,108909737.012493,55689047.06261915,0.9908883378090546,47925248
10964652,109627657.976065,55547851.45577085,0.9907488069977204,47732736
10964813,112808837.906518,56109698.11105299,0.9905489865568583,48146432
10965111,113449823.231578,55676197.076416984,0.9902996392903073,47630336
10965346,113181586.505905,55778210.21082425,0.9903850673350204,47769600
10965653,112831844.344133,56195332.57538933,0.9904203256485529,48093184
10965830,112708949.356002,56363833.22604188,0.9905034298599019,48285696
10965939,113034216.413492,56642597.992628954,0.9905844053606606,48588800
10966119,113357783.938607,56272279.03120582,0.9903986598552559,48158720
10966207,113667651.203527,56322625.82965493,0.9903886652778494,48203776
10966289,113709215.136854,55936059.75100588,0.990221487408043,47765504
10966510,113603104.012553,56312909.8142151,0.9903846609296136,48191488
10966780,113299074.258858,56496331.9377144,0.990514127577031,48429056
10967100,113472214.434035,56692051.91842257,0.9905504356917588,48621568
10967331,112694039.872756,56792674.41195889,0.9906562584770093,48748544
10967675,111830428.689427,56871155.52286029,0.9907644973348146,48859136
10967896,112699413.678142,56733227.46577038,0.9906882074312152,48736256
10968247,112380679.854904,57079047.29033275,0.9908738740529676,49154048
10968565,112350336.286294,57128789.202501714,0.9908995207533999,49215488
10968860,112343863.258611,56985164.20214482,0.9908404638392088,49047552
10969075,112446808.520506,57551286.86079082,0.9910560622053637,49686528
10969426,113273959.997497,57659350.042394795,0.9909564839463607,49719296
10969622,113289115.510519,57868598.49850008,0.9910696914727072,49989632
10969952,113278730.592056,57923525.73129958,0.9910959487077353,50055168
10970302,113345564.071103,57919854.98142402,0.9910914411109383,50055168
10970402,113233574.901257,58064781.33074929,0.9911022266818875,50165760
10970633,113173490.986141,58109653.665369526,0.9911251824915969,50219008
10970852,113447042.989642,57881408.07486443,0.9910005740062543,49940480
10971065,113560129.728122,57643533.394366115,0.9909028607786278,49674240
10971169,113413907.379906,57889306.48819915,0.9910108869784897,49952768
10971301,112901526.287887,58333569.11111971,0.9912348279417759,50477056
10971370,114207086.557591,57544806.49291109,0.9907711698464682,49510400
10971479,114860941.702943,57544806.49291109,0.9907169465111678,49494016
10971648,115234373.154986,57465563.71551131,0.9906451102990703,49387520
10971773,115438610.793387,57533856.28755135,0.9906533405950984,49457152
10971932,115834491.292835,57572588.12536701,0.9906288178510037,49485824
10972245,115796007.47882,57566943.613149054,0.9906344301776513,49485824
10972451,115436014.079525,57543643.07043071,0.990654977213595,49465344
10972717,115720411.407973,57416888.53636156,0.9905862273824437,49321984
