block,reserve AAVE,reserve USDC,price,volume for slippage 5%
11213604,154.32101183903012,7085.351427,45.913070051605295,8.122158517843673
11213633,153.63984428912985,7116.8591,46.321702113984266,8.086307594164737
11213756,153.6768665592454,7115.149721,46.299419556794334,8.088256134697104
11213906,152.8232556160297,7155.011751,46.81886746986371,8.043329242948914
11214045,150.8232556160297,7250.176669,48.07068140378639,7.938066085054174
11214067,151.62325561602972,7212.037187,47.56550805942158,7.980171348212082
11214207,152.47143579208335,7172.037187,47.03856266415763,8.02481241010966
11214555,151.98828606914424,7194.904703,47.33854752284536,7.999383477323391
11214853,324.0692314099896,15340.966711,47.338547520396,17.05627533736788
11214940,324.87214390998963,15303.165401,47.105194113657085,17.09853388999943
11214947,325.5274855821316,15272.449789,46.916006989974164,17.133025556954294
11215309,326.2274855821316,15239.777155,46.715184429679844,17.169867662217428
11215427,326.7274855821316,15216.525167,46.57252860097968,17.196183451691184
11215432,327.7274855821316,15170.233614,46.28917097708059,17.248815030638468
11215493,328.26760528213157,15145.347817,46.13719895992551,17.27724238327005
11215788,329.76760528213157,15076.662548,45.71905277081784,17.35618975169109
11215871,330.1944147776096,15057.232835,45.60111304469293,17.378653409347862
11216118,329.4966668471186,15089.21424,45.79474015438573,17.341929834058874
11216166,328.7806903881536,15122.172472,45.99470989049566,17.3042468625344
11216167,328.1306903881536,15152.218394,46.17738857671643,17.270036336218595
11216208,323.41067014402785,15374.02301,47.53715455075532,17.021614218106777
11216252,324.0606701440279,15343.278164,47.34693092247424,17.055824744422523
11216679,319.83552108825165,15546.578614,48.608042537308606,16.833448478329046
11216746,318.76769458366203,15598.814151,48.93473967421131,16.77724708335063
11216847,313.8420007939209,15844.371407,50.485184796549724,16.518000041785285
11216857,316.04394952899696,15734.309009,49.785192953223685,16.633892080473515
11217010,321.34598068730696,15475.467613,48.158273459342745,16.912946351963512
11217030,320.43070564219926,15519.804594,48.43419909741669,16.864773981168355
11217038,319.7797056421993,15551.494517,48.631899531487235,16.83051082327364
11217088,318.4797056421993,15615.165062,49.03032998762906,16.762089770642092
11217177,317.82970564219926,15647.196047,49.23138325092565,16.72787924432629
11217247,317.1797056421993,15679.358513,49.4336750872939,16.693668718010542
11217272,317.0902662209999,15683.794387,49.461607806242114,16.688961380052604
11217307,316.44026622099994,15716.107411,49.665321037316936,16.654750853736857
11217559,311.96579040180535,15942.199321,51.102395876377294,16.41925212641081
11217617,312.2301475566274,15928.741935,51.01602795134027,16.433165660875147
11217829,315.20728278530686,15778.741935,50.05830384238671,16.58985698870032
11217869,314.85802191284705,15796.297402,50.169588521306366,16.57147483751828
11218087,314.35802191284705,15821.497696,50.32954972717817,16.54515904804458
11218136,313.09754800255735,15885.383833,50.736212833165496,16.478818315924116
11218482,311.09754800255735,15987.815907,51.391648727712166,16.37355515802932
11218505,310.0102595189924,16044.058159,51.75331353192548,16.316329448368037
11218538,306.26238536952644,16240.987491,53.02965126260654,16.119072914185608
11218579,307.2110116881862,16190.987491,52.70314824337602,16.169000615167704
11218636,309.5938382795141,16066.742568,51.89619618170269,16.294412541027043
11218889,309.3532818906306,16079.273831,51.977059149754545,16.28175167845427
11218893,308.5108636120699,16123.311933,52.26173154561552,16.237413874319486
11219069,309.0144580727888,16097.114805,52.09178530154178,16.263918845936246
11219131,310.0144580727888,16045.346321,51.756767799625294,16.316550424883644
11219151,314.0144580727888,15841.561799,50.4485108622862,16.527076740673067
11219365,316.5144580727888,15716.809115,49.65589632365422,16.658655688041506
11219371,316.0044580727888,15742.250819,49.816546624079315,16.631813582778364
11219421,315.35445807278876,15774.795953,50.02242888654179,16.597603056462617
11219479,310.35445807278876,16029.702276,51.64966011939962,16.33444516172574
11219563,310.7433326660516,16009.702276,51.52066220904326,16.35491224558166
11219665,312.7433418660516,15907.624626,50.86479069732925,16.460175887686944
11219729,311.7477452121158,15958.580034,51.190683105475706,16.40777606379561
11219784,308.7477452121158,16114.110885,52.19183341380935,16.24988132695347
11219833,305.0526922094804,16309.88578,53.46579852112881,16.05540485313054
11219852,304.0526922094804,16363.688832,53.81859543189329,16.0027732741832
11219873,300.39225740522846,16563.688832,55.14019893547263,15.810118810801498
11219891,300.7747356786793,16542.688832,55.00026055936002,15.830249246246296
11220004,305.2754010983827,16299.521413,53.39284250992456,16.06712637359908
11220062,303.26274715530514,16408.021413,54.10496860201962,15.96119721870025
11220092,300.7776082364652,16543.998654,55.00409006841176,15.830400433498198
11220379,301.4776082364652,16505.700165,54.7493402961247,15.867242538761332
11220438,301.7193000483223,16492.517932,54.661793028681345,15.87996316043808
11220547,302.7193000483223,16438.199614,54.30178918680115,15.932594739385365
11220621,298.6114577166998,16665.011803,55.80834684116681,15.716392511405274
11220704,299.6114577166998,16609.556037,55.43698549975117,15.769024090352673
11220710,300.6114577166998,16554.468674,55.06932037700688,15.821655669300014
11221054,304.4252841039954,16347.689438,53.70016976781544,16.022383373894456
11221109,307.4252841039954,16188.634952,52.65876227188825,16.180278110736594
11221173,306.7252841039954,16225.691379,52.899751731907,16.14343600547346
11221246,306.0452841039954,16261.851617,53.135442568930934,16.10764653178927
11221248,305.3952841039954,16296.567313,53.362210097031415,16.07343600547341
11221395,491.2197139185478,26212.569577,53.3622100951479,25.85366915360777
11221615,492.01971391854784,26170.076875,53.189081930429246,25.895774416765676
11221643,492.8774264730807,26124.67171,53.004398876496005,25.940917182793726
11221775,495.8774264730807,25967.091819,52.365948584694564,26.098811919635807
11221958,496.9302279477681,25912.242366,52.144628981442466,26.154222523566773
11222229,503.7677518380667,25561.582282,50.740807026124656,26.514092202003553
11222295,501.7677518380667,25663.774971,51.146720523566756,26.40882904410887
11222318,500.7677518380667,25715.178038,51.351505650298975,26.356197465161472
11222367,493.60540309913,26089.435041,52.85484088544408,25.979231742059426
11222768,492.95540309913,26123.939502,52.994529196278336,25.94502121574368
11222782,492.30540309913,26158.535214,53.13477172772924,25.910810689427876
11222821,487.30540309913,26427.742644,54.23240225929517,25.647652794691112
11222987,483.3202067181904,26646.307175,55.131788004337814,25.43790561674689
11223072,482.4902067181904,26692.283205,55.32191707383244,25.394221406220595
11223076,481.6771608317378,26737.473957,55.50911716642526,25.351429517459906
11223129,475.1312145467683,27106.948134,57.05149925764727,25.00690602877728
11223173,474.1312145467683,27164.291994,57.29277288770557,24.95427444982994
11223204,474.2312145467683,27158.581106,57.26864928525629,24.9595376077246
11223234,476.3675698037878,27037.147368,56.75690177468714,25.071977358094102
11223246,477.3675698037878,26980.678921,56.5197148438254,25.124608937041444
11223291,476.68174601265645,27019.614061,56.68271186596392,25.08851294803452
11223359,474.63602989715423,27136.421001,57.17311643382828,24.980843678797612
11223486,479.63602989715423,26854.375282,55.98907006164287,25.244001573534376
11223514,489.63602989715423,26307.531279,53.72874885152094,25.77031736300819
11223537,488.7630151823699,26354.662443,53.92114710882207,25.724369220124743
11223612,487.46724033074594,26424.928634,54.208624596128175,25.656170543723476
11223628,486.8162403307459,26460.371971,54.35392203231072,25.621907385828763
11223630,486.16624033074595,26495.855708,54.499579588197,25.587696859512903
11223693,486.66624033074595,26468.715497,54.38781921468695,25.61401264898666
11223840,489.8338932184409,26298.058067,53.68770603889676,25.780731222023235
11223945,489.08922452473024,26338.218975,53.85156256630683,25.74153813288052
11223993,490.08922452473024,26284.638191,53.63235279553398,25.79416971182792
11224019,497.04350190287374,25917.9702,52.14426926572028,26.160184310677607
11224118,494.8354313301176,26033.9702,52.611370471230586,26.043970070006196
11224169,497.06289623794135,25917.653808,52.14159818437415,26.161205065154718
11224251,499.06289623794135,25814.098879,51.72514140721143,26.266468223049515
11224341,501.057670416295,25711.636759,51.31472538408191,26.371456337699726
11224360,502.32315880294817,25647.056003,51.056885499999126,26.43806098962881
11224469,501.82315880294817,25672.686774,51.1588321974613,26.411745200155167
11224526,500.52589793126094,25739.425349,51.42476234573359,26.343468312171694
11224575,496.5993649132713,25943.555324,52.24242549833087,26.136808679645924
11224590,495.34046220538653,26009.689005,52.50871065367444,26.070550642388753
11224697,494.64046220538654,26046.607876,52.657657159443666,26.03370853712562
11224738,486.19839453837346,26500.226965,54.504966002944,25.58938918623022
11224775,480.1611300533196,26834.427882,55.88629774971615,25.271638423858974
11224850,478.2051173527431,26944.519596,56.34510928105491,25.16869038698644
11224881,478.7991802172308,26911.188759,56.20558654004047,25.19995685353848
11225016,478.07444080532645,26952.107671,56.37638277754111,25.161812673964505
11225447,482.2062012766309,26721.856738,55.415829716114054,25.379273751401627
11225607,481.55620127663093,26758.03418,55.56575558379902,25.34506322508588
11225610,480.9062012766309,26794.309565,55.71629039898188,25.31085269877002
11225666,479.9828713761863,26846.00814,55.93117950861096,25.26225638822035
11225677,479.7040549886418,26861.658685,55.99631357220029,25.24758184150744
11225773,479.60405498864185,26867.276337,56.019702205470885,25.242318683612723
11225994,480.60405498864185,26811.540558,55.78717091480562,25.294950262560064
11226060,486.43330583524306,26491.192584,54.460071434690526,25.601752938697075
11226264,486.5633058352431,26484.135895,54.431017664878915,25.608595043960122
11226369,485.87996733713163,26521.495093,54.58445887026631,25.57262985984903
11226469,484.75021716282924,26583.491604,54.83956615757536,25.513169324359467
11226572,490.11432216125195,26293.409246,53.64750234201325,25.79549064006585
11226776,484.6556861612673,26590.440785,54.8646008790499,25.50819400848775
11226826,482.1660552102204,26728.151813,55.43349956758517,25.377160800537922
11226959,471.6108441918305,27328.15963,57.94641910075356,24.821623378517415
11226960,477.3704464999316,26999.41533,56.55862345052789,25.124760342101638
11227027,476.3704464999316,27056.263226,56.79668716813205,25.072128763154296
11227083,477.3704464999316,26999.755196,56.55933540494922,25.124760342101695
11227097,478.2984464999316,26947.526821,56.340402144717935,25.17360244736483
11227161,477.2984464999316,27004.155149,56.5770857773028,25.12097086841743
11227463,479.2984464999316,26891.809783,56.10660743713435,25.22623402631217
11227667,474.8659313461699,27143.579846,57.16051216614391,24.99294375506156
11227700,475.8528233461699,27087.454122,56.924016824199065,25.044885439272093
11227736,475.20282334616985,27124.616832,57.080083491508624,25.01067491295629
11227810,474.20282334616985,27181.989404,57.32144151355473,24.95804333400889
11227858,707.7788938787635,40570.90647,57.32144151355473,37.251520730461266
11227945,707.1188938787635,40608.887877,57.42865623947314,37.21678388835596
11228126,699.775329050024,41036.326974,58.64214594376832,36.83028047631706
11228173,699.675329050024,41042.209675,58.65893503880519,36.82501731842228
11228200,699.1487964702525,41073.211782,58.747454031765024,36.79730507738168
11228402,699.332667239569,41062.445072,58.71661227278737,36.80698248629301
11228737,697.7127236476271,41158.070391,58.989995446587955,36.72172229724356
11228742,696.5714743989688,41225.705885,59.183741224217194,36.66165654731424
11228760,687.0835956799584,41796.701124,60.83204632856463,36.16229450947151
11228872,686.7735956799584,41815.624341,60.887058856127595,36.14597871999774
11228931,685.7735956799584,41876.783664,61.065027769811294,36.09334714105046
11228972,678.4679927464116,42329.061036,62.38917898640087,35.70884172349531
11229126,679.1179927464116,42288.668311,62.269986604214374,35.74305224981117
11229195,684.1179927464116,41980.514402,61.364435444049654,36.006210144547936
11229398,691.5679927464115,41529.616373,60.051385848662804,36.39831540770581
11229558,693.4832053416435,41415.265966,59.720647374000684,36.4991160706129
11229590,693.3032053416434,41426.050829,59.75170821341612,36.48964238640224
11229603,692.6432053416435,41465.643312,59.86580535579966,36.454905544296935
11229635,687.1887230142547,41795.762497,60.821374241516786,36.16782752706604
11229665,686.5387230142547,41835.452892,60.9367709199578,36.13361700075029
11229692,683.2820012238689,42035.452892,61.519918301239734,35.962210590730024
11229881,682.9196239650407,42057.825258,61.58532246271045,35.94313810342328
11229946,682.1196239650408,42107.299722,61.73008112160403,35.901032840265316
11230204,682.9837656672306,42054.183304,61.574206325264264,35.94651398248584
11230230,672.9837656672306,42680.955117,63.42048247580521,35.420198193012084
11230328,682.5337656672307,42085.530552,61.66073045610874,35.92282977195953
11230342,680.1934505556948,42230.768311,62.08640832471837,35.799655292404964
11230353,673.1275192023215,42675.405611,63.39869399719651,35.42776416854326
11230393,672.4775192023214,42716.778714,63.52149699319278,35.393553642227516
11230401,670.926756983831,42815.810232,63.81592295480898,35.311934578096384
11230450,663.205129037662,43315.810232,65.312839626034,34.90553310724533
11230506,651.1537898825718,44119.897194,67.75649298141461,34.271252099082744
11230520,663.8226004353154,43280.363128,65.19868877561265,34.93803160185871
11230526,654.6493227023177,43888.654361,67.04147218824369,34.45522751064834
11230591,672.3068788119544,42739.345695,63.57118607878216,35.38457256905019
11230621,663.4122671371149,43314.092023,65.28985695413405,34.9164351124798
11230743,663.8734586244595,43284.092023,65.19931089380239,34.94070834865579
11230763,663.0589659123228,43337.421608,65.35983047657116,34.89784031117483
11230776,656.5696388556903,43767.04387,66.66017019349216,34.55629678187847
11230883,658.5696388556903,43634.525948,66.25651012976846,34.66155993977327
11230892,661.5696388556903,43437.248693,65.6578629698499,34.81945467661535
11231030,659.6331738128517,43565.149806,66.04451009366626,34.71753546383434
11231203,664.6331738128517,43238.387343,65.05601743432554,34.980693358571216
11231245,663.9527471599253,43282.831889,65.18962693375909,34.944881429469774
11231249,663.3027471599253,43325.374298,65.31764640431085,34.910670903153914
11231280,661.804967662744,43424.964858,65.61595482028683,34.831840403302294
11231288,658.7883991149822,43624.40454,66.21914502229414,34.67307363763064
11231295,653.1990520433276,43998.816649,67.35897198773262,34.37889747596455
11231320,654.6990520433276,43898.311414,67.05113025136141,34.457844844385704
11231333,658.2217904607804,43664.073018,66.33641372983638,34.643252129514735
11231430,659.2217904607804,43598.03564,66.13561061069599,34.69588370846225
11231624,659.385471596091,43587.245635,66.10282985079103,34.70449850505736
11231628,661.870610514931,43424.076862,65.60810553019775,34.83529529025952
11231639,662.767691764931,43365.476815,65.43088529182677,34.88251009289115
11231758,666.417058925387,43128.711614,64.71729832898643,35.074582048704656
11231893,665.0347397645304,43218.627271,64.98702201076362,35.001828408659435
11231913,664.3311664093382,43264.53656,65.12495385974692,34.96479823207039
11231970,663.6811664093382,43307.03674,65.2527733675202,34.93058770575465
11232003,662.3082204519201,43397.081119,65.52399589633417,34.85832739220632
11232018,661.6082204519201,43443.134605,65.66293051093832,34.82148528694324
11232040,661.2995536397824,43463.473048,65.72433446957241,34.805239665251634
11232073,660.7552869259143,43499.381807,65.83281688047585,34.77659404873236
11232106,660.1052869259142,43542.344162,65.96272598387309,34.74238352241662
11232224,653.6127193952602,43976.389296,67.28202801299234,34.400669441855825
11232248,651.2859030827129,44133.97428,67.76436288748448,34.27820542540587
11232292,651.1401886339899,44143.880455,67.79474101822574,34.2705362438943
11232383,650.4401886339899,44191.530797,67.94095993639021,34.233694138630995
11232391,649.8856700689253,44229.350927,68.05712599003628,34.204508950996114
11232393,648.8973673952072,44296.917107,68.26490494916929,34.15249302080031
11232415,647.8973673952072,44365.493104,68.47611263241598,34.09986144185291
11232433,647.3696446770523,44401.767786,68.58796693834837,34.07208656195019
11232442,646.6663535494413,44450.202861,68.73746038744774,34.03507123944428
11232463,642.6367287713445,44729.764549,69.60349844074229,33.82298572480761
11232482,652.6367287713445,44046.419232,67.4899485276011,34.349301514281365
11232499,651.6367287713445,44114.216142,67.69755938278215,34.29666993533408
11232500,648.3352575763361,44339.531752,68.38982028796944,34.12290829349138
11232504,649.9770351616227,44227.869634,68.04528043518083,34.209317640085374
11232515,649.4770351616227,44262.020921,68.15024785285192,34.18300185061173
11232557,648.8594870446174,44304.273792,68.28022811810027,34.150499318137804
11232604,648.4594870446174,44331.684965,68.3646177605383,34.12944668655871
11232636,653.1355647046662,44015.240789,67.39066614586015,34.37555603708779
11232651,653.3855647046662,43998.450074,67.33918294305681,34.388713931824554
11232715,655.3855647046662,43864.584275,66.92943305024811,34.49397708971924
11232763,655.3721647046663,43865.483847,66.93217412852334,34.49327182656134
11232800,652.5403330305202,44056.419856,67.51524407908043,34.34422805423799
11232878,651.7490523363005,44110.069174,67.67952943833257,34.302581701910526
11232992,668.3356138777403,43020.536285,64.36966008049635,35.17555862514428
11232997,659.5897566963712,43592.685281,66.09060380097293,34.715250352440535
11233007,657.3346902261676,43742.685281,66.54552989733367,34.59656264348246
11233012,655.1862898597998,43886.552119,66.98331878768568,34.483488939989456
11233028,652.9612266745127,44036.552119,67.44129715523107,34.36638035129022
11233081,651.6215661142269,44127.358731,67.7193036966868,34.29587190074869
11233089,650.9449412132695,44173.364945,67.86037059089372,34.26026006385632
11233189,652.4449412132695,44072.112382,67.5491671374517,34.33920743227736
11233193,657.504941020064,43733.953709,66.51501909803206,34.605523211582295
11233227,666.3137792844045,43157.491336,64.77052205396306,35.06914627812648
11233238,673.1922288227981,42717.832178,63.45562285040051,35.43116993804199
11233259,668.7672214867059,43001.332178,64.29940163993938,35.19827481508969
11233311,665.7672214867059,43195.682649,64.88105940773255,35.04038007824772
11233367,676.2665977650231,42527.028889,62.88500575002009,35.59297882973806
11233402,677.2665977650231,42464.424834,62.69971821160591,35.64561040868546
11233613,683.6650717367921,42068.178175,61.53331494342606,35.98237219667328
11233825,683.010997929931,42108.585268,61.65140150835441,35.947947259470084
11233827,682.4251594633315,42144.842809,61.75745753885054,35.91711365596484
11233844,681.6624305811117,42192.141608,61.89594690150598,35.87697003058486
11233867,677.0357996292009,42481.335847,62.74607025251277,35.63346313837906
11234214,680.0095496292009,42296.115598,62.19929649673808,35.78997629627372
11234390,684.494307629201,42019.820391,61.388122476195456,36.026016191010626
11234418,696.586696200443,41292.528264,59.278376244093614,36.66245769476018
11234437,927.0332362064589,54953.024966,59.278376243418144,48.7912229582347
11234492,927.333236206459,54935.300523,59.24008584845907,48.807012431918906
11234547,927.8414514050833,54905.300523,59.17530461681117,48.833760600267624
11234599,907.8414514050833,56118.519241,61.815330368694134,47.78112902132011
11234600,916.7896105938672,55572.411797,60.61631933307137,48.25208476809826
11234630,915.1407767735354,55672.839393,60.83527344206304,48.165304040712385
11234678,911.2956614569949,55908.451867,61.35050810799716,47.96292955036813
11235105,911.245661456995,55911.528792,61.357251021204085,47.9602979714208
11235280,916.56798835089,55587.830095,60.64779787369062,48.24042043952056
11235436,919.4179883508899,55416.034992,60.2729505993207,48.39042043952054
11235536,930.0510266897828,54784.356477,58.90467824328658,48.95005403630432
11235561,935.0510266897828,54492.282152,58.2773352433082,49.213211931041315
11235754,936.7742362532886,54392.342989,58.063448890894975,49.303907171225774
11235998,938.8363722733238,54273.228885,57.809039453362175,49.412440645964466
11236106,947.7149361374884,53766.28718,56.73255230009368,49.879733480920436
11236113,946.82206360681,53817.142452,56.839763795733454,49.83274018983218
11236220,946.7414396745371,53821.739278,56.84945965447798,49.82849682497567
11236268,946.4190778347372,53840.126779,56.8882517691613,49.811530412354614
11236298,941.3710531207901,54129.708769,57.50092759868882,49.545844901094256
11236466,944.1407796898347,53971.389123,57.16455668902519,49.69161998367542
11236624,948.2004642349528,53741.002926,56.67683675873377,49.905287591313254
11236699,955.6091552519141,53325.59746,55.802727681007305,50.29521869746918
11236803,954.6091552519141,53381.626732,55.91987719614211,50.24258711852178
11236822,948.3761779693425,53733.520482,56.65844601564529,49.91453568259692
11236881,948.7147338162458,53714.402785,56.6180758771728,49.93235441138131
11236887,950.2654960347364,53627.007443,56.433710017647215,50.01397347551233
11236918,951.0810913323563,53581.15769,56.337107506720486,50.056899543808186
11236973,943.4261677214153,54017.221332,57.25643741943649,49.654008827442794
11237000,938.4261677214153,54305.894872,57.869118253447354,49.39085093270603
11237171,938.8266247950946,54282.800123,57.819834556617515,49.41192762079447
11237248,944.780070684502,53941.761711,57.09451689843403,49.72526687813172
11237406,937.172548430771,54380.952922,58.02661741752578,49.32487097004048
11237414,920.300111269695,55380.952922,60.17705772695549,48.43684796156299
11237513,921.8908171793355,55285.680274,59.96987847558229,48.520569325228166
11237541,929.2368421431414,54849.923552,59.02684984540337,48.90720221806009
11237727,927.3091437106186,54964.289154,59.27288599146227,48.805744405822
11237733,924.001257338074,55161.651127,59.69867539565201,48.6316451230565
11237749,921.65599710437,55302.438688,60.00334057581947,48.50821037391427
11237753,920.8957264881797,55348.232508,60.102605448142924,48.4681961309567
11237764,919.4383710907533,55436.226182,60.293574778954,48.39149321530283
11237784,917.7772606335441,55536.863654,60.51235526979907,48.304066349133905
11237849,917.1272606335441,55576.343,60.59828922935767,48.26985582281816
